823;48;128;192;SK_0823;x;
824;224;16;16;SK_0824;x;
825;48;208;16;SK_0825;x;
826;32;16;16;SK_0826;x;
827;176;96;208;SK_0827;x;
828;224;16;160;SK_0828;x;
829;16;48;176;SK_0829;x;
830;224;32;48;SK_0830;x;
831;144;0;80;SK_0831;x;
832;48;32;208;SK_0832;x;
833;240;48;32;SK_0833;x;
834;128;96;64;SK_0834;x;
835;96;176;80;SK_0835;x;
836;16;208;0;SK_0836;x;
837;80;16;0;SK_0837;x;
838;224;176;160;SK_0838;x;
839;112;160;240;SK_0839;x;
840;96;32;208;SK_0840;x;
841;112;240;96;SK_0841;x;
842;128;80;144;SK_0842;x;
843;128;144;64;SK_0843;x;
844;192;176;32;SK_0844;x;
845;128;208;0;SK_0845;x;
846;80;112;16;SK_0846;x;
847;128;144;80;SK_0847;x;
848;64;96;80;SK_0848;x;
849;112;128;16;SK_0849;x;
850;112;16;0;SK_0850;x;
851;192;112;240;SK_0851;x;
852;144;240;128;SK_0852;x;
853;192;16;80;SK_0853;x;
854;240;32;96;SK_0854;x;
855;0;16;128;SK_0855;x;
856;192;160;192;SK_0856;x;
857;16;48;48;SK_0857;x;
858;32;144;80;SK_0858;x;
859;192;48;80;SK_0859;x;
860;16;176;160;SK_0860;x;
861;96;64;96;SK_0861;x;
862;208;208;144;SK_0862;x;
863;0;48;128;SK_0863;x;
864;16;224;112;SK_0864;x;
865;176;32;80;SK_0865;x;
866;208;96;32;SK_0866;x;
867;16;80;80;SK_0867;x;
868;112;192;0;SK_0868;x;
869;160;128;144;SK_0869;x;
870;224;96;48;SK_0870;x;
871;128;16;240;SK_0871;x;
872;16;0;160;SK_0872;x;
873;96;96;32;SK_0873;x;
874;48;160;32;SK_0874;x;
875;176;16;64;SK_0875;x;
876;224;192;96;SK_0876;x;
877;16;0;176;SK_0877;x;
878;192;144;144;SK_0878;x;
879;48;32;112;SK_0879;x;
880;16;96;144;SK_0880;x;
881;96;208;64;SK_0881;x;
882;112;80;192;SK_0882;x;
883;16;240;80;SK_0883;x;
884;176;176;80;SK_0884;x;
885;224;144;128;SK_0885;x;
886;32;16;208;SK_0886;x;
887;176;208;48;SK_0887;x;
888;128;0;96;SK_0888;x;
889;176;144;128;SK_0889;x;
890;208;16;176;SK_0890;x;
891;48;208;176;SK_0891;x;
892;128;208;240;SK_0892;x;
893;80;144;96;SK_0893;x;
894;64;48;48;SK_0894;x;
895;48;0;176;SK_0895;x;
896;16;32;32;SK_0896;x;
897;64;160;16;SK_0897;x;
898;240;128;240;SK_0898;x;
899;48;112;192;SK_0899;x;
900;64;0;96;SK_0900;x;
901;144;224;144;SK_0901;x;
902;192;240;144;SK_0902;x;
903;160;192;48;SK_0903;x;
904;0;16;176;SK_0904;x;
905;128;48;0;SK_0905;x;
906;80;192;240;SK_0906;x;
907;112;224;0;SK_0907;x;
908;224;0;128;SK_0908;x;
909;80;192;160;SK_0909;x;
910;192;128;240;SK_0910;x;
911;16;64;32;SK_0911;x;
912;208;208;16;SK_0912;x;
913;144;192;64;SK_0913;x;
914;64;32;240;SK_0914;x;
915;112;0;16;SK_0915;x;
916;64;112;64;SK_0916;x;
917;192;160;48;SK_0917;x;
918;128;96;192;SK_0918;x;
919;64;144;112;SK_0919;x;
920;208;192;64;SK_0920;x;
921;48;208;128;SK_0921;x;
922;0;144;32;SK_0922;x;
923;112;32;112;SK_0923;x;
924;192;48;48;SK_0924;x;
925;16;128;112;SK_0925;x;
926;16;16;64;SK_0926;x;
927;128;48;192;SK_0927;x;
928;176;208;96;SK_0928;x;
929;160;96;0;SK_0929;x;
930;160;128;224;SK_0930;x;
931;128;16;160;SK_0931;x;
932;48;0;160;SK_0932;x;
933;112;96;192;SK_0933;x;
934;224;224;160;SK_0934;x;
935;224;208;16;SK_0935;x;
936;16;0;240;SK_0936;x;
937;176;0;48;SK_0937;x;
938;0;48;64;SK_0938;x;
939;192;112;96;SK_0939;x;
940;80;224;240;SK_0940;x;
941;128;48;96;SK_0941;x;
942;96;48;16;SK_0942;x;
943;32;144;160;SK_0943;x;
944;128;32;224;PLACEHOLDER_OCEAN;x;
